項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
63,5784,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,2号水場遺構　掘り方壁面,生試料(タケ亜科),T,d,縄文時代後期初頭,----,B,PLD-23225,AMS法,3860,20,3861,21,-31.6,0.17,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
64,5795,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドC-7 3層,生材(ウルシ),T,d,縄文時代後期前葉,----,B,PLD-25194,AMS法,3835,20,3834,21,-32.58,0.32,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
65,5798,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドC-9 3層　第1号丸木舟,生材(クリ),T,d,縄文時代後期前葉,----,B,PLD-22223,AMS法,3610,20,3611,21,-27.89,0.22,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
66,5797,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドC-8 3層,塗膜,T,i,縄文時代後期前葉,----,B,PLD-27130,AMS法,3695,20,3693,19,-30.14,0.16,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
67,5796,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドC-6 4層　飾り弓,生材(ニシキギ属),T,d,縄文時代後期初頭?前葉,----,B,PLD-25188,AMS法,3675,25,3676,25,-30.74,0.21,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
68,5794,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,トチ･クリ集中箇所　2層下層,生試料･種実(トチノキ種子),T,e,縄文時代晩期中葉,----,B,PLD-26321,AMS法,2680,30,2678,20,-27.3,0.11,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
69,5793,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,トチ･クリ集中箇所　2層下層,生試料･種実(クリ果実),T,e,縄文時代晩期中葉,----,B,PLD-26320,AMS法,2695,20,2695,20,-28.6,0.14,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
70,5792,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドD-12 2層下層　第2号丸木舟直下,生材(クリ),T,d,縄文時代晩期中葉,----,B,PLD-25190,AMS法,2730,20,2730,20,-30.93,0.32,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
71,5791,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドD-12 2層下層　第2号丸木舟,生材(クリ),T,d,縄文時代晩期中葉,----,B,PLD-22974,AMS法,3590,20,3592,22,-27.86,0.11,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
72,5787,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,1号杭列　2層下層,生材(クリ),T,d,縄文時代晩期中葉,----,B,PLD-25193,AMS法,2685,20,2684,20,-30.41,0.33,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
73,5786,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,2号水場遺構　4層,生材(クリ),T,d,縄文時代後期初頭,----,B,PLD-20880,AMS法,3800,20,3802,22,-27.74,0.19,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
74,5785,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,2号水場遺構　掘り方覆土,生試料･種実(オニグルミ核),T,e,縄文時代後期初頭,----,B,PLD-25052,AMS法,3880,20,3881,21,-25.73,0.19,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
75,5783,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,2号水場遺構　覆土3層,生試料･種実(オニビシ果実),T,e,縄文時代後期初頭,----,B,PLD-28717,AMS法,3840,20,3842,19,-28.44,0.22,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
76,5782,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,2号水場遺構　覆土9層,生試料･種実(オニグルミ核),T,e,縄文時代後期初頭,----,B,PLD-26718,AMS法,3865,15,3865,17,-26.55,0.2,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
77,5781,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,1号水場遺構　6層上面　編組製品,生試料･材(タケ亜科),T,d,縄文時代中期後半,----,B,PLD-27129,AMS法,4080,20,4079,21,-31.53,0.18,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
78,5779,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,1号水場遺構　4層,生材(クリ),T,d,縄文時代後期初頭?前葉,----,B,PLD-25051,AMS法,3955,20,3955,21,-27.94,0.2,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
79,5778,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,1号土坑　覆土,生試料･種実(オニグルミ核),T,e,縄文時代中期後半,----,B,PLD-26976,AMS法,4365,25,4365,25,-29.38,0.19,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
80,5777,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,第2号水場遺構4層　加工木　41-45y　,生材(クワ属),T,d,縄文時代後期初頭,----,B,PLD-25058,AMS法,3910,20,3910,22,-27.65,0.18,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,ウイグルマッチング法,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
81,5775,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,第2号水場遺構4層　加工木　1-5y　,生材(クワ属),T,d,縄文時代後期初頭,----,B,PLD-25056,AMS法,3835,30,3835,32,-27.97,0.15,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,ウイグルマッチング法,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
82,5774,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,第2号水場遺構4層　杭　41-45y　,生材(クリ),T,d,縄文時代後期初頭,----,B,PLD-25055,AMS法,3905,20,3906,21,-28.02,0.18,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,ウイグルマッチング法,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
83,5773,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,第2号水場遺構4層　杭　21-25y　,生材(クリ),T,d,縄文時代後期初頭,----,B,PLD-25054,AMS法,3855,20,3853,21,-27.55,0.17,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,ウイグルマッチング法,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
84,5772,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,第2号水場遺構4層　杭　1-5y　,生材(クリ),T,d,縄文時代後期初頭,----,B,PLD-25053,AMS法,3865,20,3865,21,-27.7,0.17,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,ウイグルマッチング法,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
85,5813,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,ボーリングコア3　深度242cm,生試料(植物遺体),T,d,不明,----,ABCDEFGH,PLD-26325,AMS法,5980,25,5980,24,-27.56,0.1,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
86,5799,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドD-5 4層,塗膜,T,i,縄文時代後期初頭?前葉,----,B,PLD-26329,AMS法,3905,25,3903,23,-29.81,0.14,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
87,5806,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドB-4 6層,生材(ウルシ),T,d,縄文時代中期中葉?後葉,----,B,PLD-25192,AMS法,4195,20,4195,22,-31.54,0.32,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
88,5809,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドE-12 7層,生試料･種実(オニビシ果実),T,e,縄文時代中期中葉,----,B,PLD-26974,AMS法,4515,25,4516,25,-27.72,0.16,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
89,5808,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドE-12 7層,生試料･種実(オニビシ果実),T,e,縄文時代中期中葉,----,B,PLD-26973,AMS法,4524,25,4524,27,-31.1,0.3,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
90,5807,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドB-4 6層,生材(ウルシ),T,d,縄文時代中期中葉?後葉,----,B,PLD-25191,AMS法,4125,20,4126,21,-32.43,0.32,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
91,5805,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドD-6 6層　第3号丸木舟,生材(クリ),T,d,縄文時代中期中葉?後葉,----,B,PLD-22975,AMS法,4180,25,4178,23,-29.08,0.1,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
92,5802,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドC-3 5層,生試料･種実(オニグルミ核),T,e,縄文時代中期末葉?後期初頭,----,B,PLD-26975,AMS法,3830,20,3820,22,-27.97,0.13,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
93,5801,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,グリッドE-6 4層　第4丸木舟,生材(モミ属),T,d,縄文時代後期初頭?前葉,----,B,PLD-25195,AMS法,3865,20,3864,21,-31.44,0.32,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
94,5810,11：埼玉県,南鴻沼遺跡,さいたま市中央区大戸1丁目,ボーリングコア2　深度166cm,生試料(植物遺体),T,d,不明,----,ABCDEFGH,PLD-26322,AMS法,4395,20,4395,22,-27.58,0.19,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2015,放射性炭素年代測定,106-127,----,さいたま市遺跡調査会報告書第165集　南鴻沼遺跡(第1分冊),さいたま市遺跡調査会
95,5453,11：埼玉県,四本竹遺跡,浦和市大字下山口新田,第2地点　深度35cm,黒色シルト質粘土,T,k,不明,----,ABCDEFGH,Gak-15318,β線法,1650,80,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,四本竹遺跡出土遺物の自然化学分析報告,87-95,----,埼玉県埋蔵文化財調査事業団報告書第122集　四本竹遺跡,財団法人　埼玉県埋蔵文化財調査事業団
96,5454,11：埼玉県,四本竹遺跡,浦和市大字下山口新田,第2地点　深95cm,灰褐色粘土質シルト,T,k,不明,----,ABCDEFGH,Gak-15319,β線法,4510,90,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,四本竹遺跡出土遺物の自然化学分析報告,87-95,----,埼玉県埋蔵文化財調査事業団報告書第122集　四本竹遺跡,財団法人　埼玉県埋蔵文化財調査事業団
97,5459,11：埼玉県,四本竹遺跡,浦和市大字下山口新田,第3地点縄文時代後期遺物包含層,灰色粘土質シルト,T,k,縄文時代後期,----,B,Gak-13138,β線法,2910,100,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,四本竹遺跡出土遺物の自然化学分析報告,87-95,----,埼玉県埋蔵文化財調査事業団報告書第122集　四本竹遺跡,財団法人　埼玉県埋蔵文化財調査事業団
98,5452,11：埼玉県,四本竹遺跡,浦和市大字下山口新田,第1地点,材片,T,d,不明,----,ABCDEFGH,Gak-15317,β線法,6640,160,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,四本竹遺跡出土遺物の自然化学分析報告,87-95,----,埼玉県埋蔵文化財調査事業団報告書第122集　四本竹遺跡,財団法人　埼玉県埋蔵文化財調査事業団
99,5639,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,B 16,土壌,T,k,不明,----,ABCDEFGH,GaK-12001,β線法,2270,110,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
100,5641,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,B 26,土壌,T,k,不明,----,ABCDEFGH,GaK-12003,β線法,3710,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
101,5643,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,C 25,土壌,T,k,不明,----,ABCDEFGH,GaK-12005,β線法,3710,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
102,5645,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,E地点　深度250-256cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13866,β線法,7650,490,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
103,5647,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,E地点　深度373-378cm,粘土質シルト,T,k,不明,----,ABCDEFGH,Gak-13868,β線法,6830,550,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
104,5649,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,F地点　深度330-335cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13870,β線法,6850,630,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
105,5652,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,K地点　深度220-223cm,シルト質粘土,T,k,不明,----,ABCDEFGH,Gak-13873,β線法,6450,620,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
106,5651,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,I地点　深度310-313cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13872,β線法,6830,680,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
107,5650,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,I地点　深度190-193cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13871,β線法,7280,480,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
108,5648,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,F地点　深度264-268cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13869,β線法,5570,220,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
109,5646,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,E地点　深度303-3-8cm,粘土,T,k,不明,----,ABCDEFGH,Gak-13867,β線法,6880,450,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
110,5644,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,E地点　深度186-191cm,シルト質粘土,T,k,不明,----,ABCDEFGH,Gak-13865,β線法,6060,450,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
111,5642,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,C 15,土壌,T,k,不明,----,ABCDEFGH,GaK-12004,β線法,1810,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
112,5640,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,B 18,土壌,T,k,不明,----,ABCDEFGH,GaK-12002,β線法,2780,120,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
113,5653,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,T地点　深度165-170cm,泥炭質粘土,T,j,不明,----,ABCDEFGH,Gak-13874,β線法,1300,80,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(ボーリングおよび第3次調査)に伴う自然科学分析調査報告,15-25,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
114,5655,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,第6地点,土壌,T,k,不明,----,ABCDEFGH,GaK-14450,β線法,4030,230,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(第4次調査)に伴う自然科学分析調査報告,86,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
115,5656,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,第6地点,土壌,T,k,不明,----,ABCDEFGH,GaK-14451,β線法,6160,330,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(第4次調査)に伴う自然科学分析調査報告,86,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
116,5654,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,第6地点,土壌,T,k,不明,----,ABCDEFGH,GaK-14449,β線法,5330,200,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学木越研究室,1990,大久保条里遺跡発掘調査(第4次調査)に伴う自然科学分析調査報告,86,----,浦和市遺跡調査会報告書第132集　大久保条里遺跡発掘調査報告書（第4次）,浦和市遺跡調査会
117,5638,11：埼玉県,大久保条里遺跡,浦和市大字塚本字歌舞伎,A 39,土壌,T,k,不明,----,ABCDEFGH,GaK-12000,β線法,4380,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1985,微化石植物遺体等の同定及び火山灰の検出年代測定報告,23-27,----,浦和市遺跡調査会報告書49集　大久保条里遺跡発掘調査報告書(第1次),浦和市遺跡調査会
118,5661,11：埼玉県,大崎北久保遺跡,浦和市大字大崎字南久保,第16号土壙,炭化材(サクラ属､ケヤキ、タケ類),T,f,不明,----,ABCDEFGH,GaK-18689,β線法,1560,90,----,----,----,----,----,パレオ･ラボ,学習院大学木越邦彦,1996,大崎北久保遺跡および大崎東新井遺跡出土炭化材の放射性炭素年代測定とその樹種,207-208,----,浦和市遺跡調査会報告書第216集　大崎東新井遺跡　大崎北久保遺跡　鶴巻西遺跡発掘調査報告書,浦和市遺跡調査会
119,5666,11：埼玉県,大崎東新井遺跡,浦和市大字大崎字西新井,ムロ,炭化材(アカガシ亜属),T,f,不明,----,ABCDEFGH,Gak-18521,β線法,460,70,----,----,----,----,----,パレオ･ラボ,学習院大学放射性炭素年代測定室,1996,大崎東新井遺跡出土炭化材の放射性炭素年代測定とその樹種,148-149,----,浦和市遺跡調査会報告書第207集　玄蕃新田本田遺跡･鶴巻西遺跡　大崎東新井遺跡発掘調査報告書,浦和市遺跡調査会
120,5684,11：埼玉県,大道東遺跡,浦和市大字三室字大道,10?11層出土材,木(クリ),T,d,縄文時代中期,----,B,PAL-141,β線法,4660,370,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,1998,大道東遺跡　自然科学分析調査報告,21-37,----,埼玉県埋蔵文化財調査事業団報告書第212集　大道東遺跡,財団法人埼玉県埋蔵文化財調査事業団
121,5682,11：埼玉県,大道東遺跡,浦和市大字三室字大道,丸木舟の杭,木(広葉樹),T,d,縄文時代中期,----,B,PAL-139,β線法,4150,550,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,1998,大道東遺跡　自然科学分析調査報告,21-37,----,埼玉県埋蔵文化財調査事業団報告書第212集　大道東遺跡,財団法人埼玉県埋蔵文化財調査事業団
122,5683,11：埼玉県,大道東遺跡,浦和市大字三室字大道,丸木舟の真下の土壌,土,T,k,縄文時代中期,----,B,PAL-140,β線法,4780,260,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,1998,大道東遺跡　自然科学分析調査報告,21-37,----,埼玉県埋蔵文化財調査事業団報告書第212集　大道東遺跡,財団法人埼玉県埋蔵文化財調査事業団
123,5681,11：埼玉県,大道東遺跡,浦和市大字三室字大道,丸木舟,木(ムクノキ),T,d,縄文時代中期,----,B,PAL-138,β線法,4850,340,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,1998,大道東遺跡　自然科学分析調査報告,21-37,----,埼玉県埋蔵文化財調査事業団報告書第212集　大道東遺跡,財団法人埼玉県埋蔵文化財調査事業団
