項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
198,6571,13：東京都,下戸塚遺跡,新宿区西早稲田,6層上部,黒ボク土,T,k,不明,----,ABCDEFGH,PAL-507,β線法,2280,190,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2003,埋没谷の形成過程および微細堆積構造の分析,225-233,----,下戸塚遺跡Ⅲ　国家公務員宿舎甘泉園住宅地点,財団法人 新宿区生涯学習財団
199,6574,13：東京都,下戸塚遺跡,新宿区西早稲田,16層,黒ボク土,T,k,不明,----,ABCDEFGH,PAL-510,β線法,10020,280,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2003,埋没谷の形成過程および微細堆積構造の分析,225-233,----,下戸塚遺跡Ⅲ　国家公務員宿舎甘泉園住宅地点,財団法人 新宿区生涯学習財団
200,6573,13：東京都,下戸塚遺跡,新宿区西早稲田,13層上部,黒ボク土,T,k,不明,----,ABCDEFGH,PAL-509,β線法,8610,250,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2003,埋没谷の形成過程および微細堆積構造の分析,225-233,----,下戸塚遺跡Ⅲ　国家公務員宿舎甘泉園住宅地点,財団法人 新宿区生涯学習財団
201,6572,13：東京都,下戸塚遺跡,新宿区西早稲田,9層上部,黒ボク土,T,k,不明,----,ABCDEFGH,PAL-508,β線法,5010,220,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2003,埋没谷の形成過程および微細堆積構造の分析,225-233,----,下戸塚遺跡Ⅲ　国家公務員宿舎甘泉園住宅地点,財団法人 新宿区生涯学習財団
202,6570,13：東京都,下戸塚遺跡,新宿区西早稲田,5層,黒ボク土,T,k,不明,----,ABCDEFGH,PAL-506,β線法,1510,210,----,----,----,----,----,パリノ・サーヴェイ株式会社,パリノ・サーヴェイ株式会社,2003,埋没谷の形成過程および微細堆積構造の分析,225-233,----,下戸塚遺跡Ⅲ　国家公務員宿舎甘泉園住宅地点,財団法人 新宿区生涯学習財団
203,3833,13：東京都,下野谷遺跡,保谷市東伏見3-9,7次Ⅰ区39号住居跡S-2,炭化材,T,f,縄文時代中期,----,B,PLD-4447,AMS法,4185,25,----,----,-25.67,0.11,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,TTHY-C2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
204,3832,13：東京都,下野谷遺跡,保谷市東伏見3-9,7次Ⅰ区69号住居跡,炭化材,T,f,縄文時代中期,加曽利E3式,B,PLD-4440,AMS法,4140,25,----,----,-25.76,0.14,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,TTHY-C1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
205,6758,13：東京都,下野谷遺跡,保谷市東伏見,土壌No.12,土壌,T,k,不明,----,ABCDEFGH,Gak-15378,β線法,11450,160,----,----,----,----,----,山形秀樹(パレオ･ラボ),学習院大学木越邦彦,1998,放射性炭素年代測定,516,----,下野谷遺跡Ⅰ-縄文時代中期(1)-,早稲田大学
206,6757,13：東京都,下野谷遺跡,保谷市東伏見,土壌No.8,土壌,T,k,不明,----,ABCDEFGH,Gak-15377,β線法,9790,130,----,----,----,----,----,山形秀樹(パレオ･ラボ),学習院大学木越邦彦,1998,放射性炭素年代測定,516,----,下野谷遺跡Ⅰ-縄文時代中期(1)-,早稲田大学
207,7420,13：東京都,中田遺跡,八王子市中野山王,SS-1,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111504,AMS法,4470,20,4466,24,-26.56,0.45,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
208,7424,13：東京都,中田遺跡,八王子市中野山王,SS-4,炭化材(トネリコ属),T,f,縄文時代,----,B,IAAA-111508,AMS法,4500,30,4500,26,-27.12,0.68,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
209,7426,13：東京都,中田遺跡,八王子市中野山王,SS-4,炭化材(オニグルミ),T,f,縄文時代,----,B,IAAA-111510,AMS法,4480,30,4482,26,-25.39,0.47,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
210,7425,13：東京都,中田遺跡,八王子市中野山王,SS-4,炭化材(トネリコ属),T,f,縄文時代,----,B,IAAA-111509,AMS法,4510,30,4513,25,-21.74,0.43,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
211,7423,13：東京都,中田遺跡,八王子市中野山王,SS-2,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111507,AMS法,4370,20,4367,24,-22.38,0.33,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
212,7422,13：東京都,中田遺跡,八王子市中野山王,SS-2,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111506,AMS法,4390,30,4391,25,-22.84,0.41,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
213,7421,13：東京都,中田遺跡,八王子市中野山王,SS-2,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111505,AMS法,4420,30,4423,35,-29.84,0.41,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
214,7419,13：東京都,中田遺跡,八王子市中野山王,SS-1,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111503,AMS法,4440,20,4436,24,-25.72,0.5,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
215,7418,13：東京都,中田遺跡,八王子市中野山王,SS-1,炭化材(クリ),T,f,縄文時代,----,B,IAAA-111502,AMS法,4450,20,4453,24,-26.7,0.45,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2021,縄文時代集石の年代と植物利用,14-20,----,東京都埋蔵文化財センター調査報告第273集　第二分冊　中田遺跡Ⅱー自然科学分析･写真図版編ー,公益財団法人東京都スポーツ文化事業団東京都埋蔵文化財センター
216,7481,13：東京都,中里貝塚,北区上中里,第1号木枠付土坑上部,木材(トネリコ属),T,d,縄文時代中期,阿玉台式,B,Pal-297,β線法,4430,410,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,堆積年代,33-35,----,北区埋蔵文化財調査報告第26集　中里貝塚,北区教育委員会社会教育課
217,7495,13：東京都,中里貝塚,北区上中里,土坑内,炭化物,T,h,縄文時代,阿玉台式,B,Beta-138279,AMS法,4340,40,----,----,----,----,-25.7,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
218,7494,13：東京都,中里貝塚,北区上中里,土坑内,オニグルミ,T,e,縄文時代,----,B,Beta-138284,AMS法,4470,40,----,----,----,----,-26.3,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
219,7492,13：東京都,中里貝塚,北区上中里,波食台上面　木道,木材(コナラ亜属),T,d,縄文時代,----,B,Beta-138281,AMS法,5090,50,----,----,----,----,-24.7,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
220,7480,13：東京都,中里貝塚,北区上中里,焚き火址,炭化材,T,f,縄文時代後期,称名寺式,B,Pal-296,β線法,3890,210,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,堆積年代,33-35,----,北区埋蔵文化財調査報告第26集　中里貝塚,北区教育委員会社会教育課
221,7479,13：東京都,中里貝塚,北区上中里,杭5,木材(カエデ属),T,d,縄文時代中期,阿玉台式,B,Pal-295,β線法,4560,530,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,堆積年代,33-35,----,北区埋蔵文化財調査報告第26集　中里貝塚,北区教育委員会社会教育課
222,7478,13：東京都,中里貝塚,北区上中里,杭3,木材(広葉樹環孔材),T,d,縄文時代中期,阿玉台式,B,Pal-294,β線法,4270,1410,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,堆積年代,33-35,----,北区埋蔵文化財調査報告第26集　中里貝塚,北区教育委員会社会教育課
223,7496,13：東京都,中里貝塚,北区上中里,土坑内,炭化物,T,h,縄文時代,阿玉台式,B,Beta-138280,AMS法,4470,50,----,----,----,----,-24.7,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
224,7522,13：東京都,中里貝塚,北区上中里,G地点　調査区東壁(Ⅲ層),木材,T,d,縄文時代,----,B,PAL-905,β線法,2400,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2002,中里貝塚の形成年代と古環境,336-353,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
225,7521,13：東京都,中里貝塚,北区上中里,G地点　調査区北壁(Ⅳ層),木材,T,d,縄文時代,----,B,PAL-904,β線法,1870,190,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2002,中里貝塚の形成年代と古環境,336-353,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
226,7498,13：東京都,中里貝塚,北区上中里,BⅣc層(1Cトレンチ),炭化物,T,h,縄文時代,加曽利E式,B,Beta-138278,AMS法,4370,40,----,----,----,----,-25.7,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
227,7497,13：東京都,中里貝塚,北区上中里,波食台上面(5Aトレンチ),木材(ケヤキ),T,d,縄文時代,----,B,Beta-138282,AMS法,4420,40,----,----,----,----,-27.6,北区教育委員会,パリノ･サーヴェイ株式会社,2002,基本層序と年代,291-296,----,北区埋蔵文化財調査報告第29集　七社神社裏貝塚･西ヶ原貝塚Ⅲ･中里貝塚Ⅱ,北区教育委員会社会教育課
228,7477,13：東京都,中里貝塚,北区上中里,S-30,木材(ケンポナシ属),T,d,縄文時代,----,B,Pal-293,β線法,2470,280,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,堆積年代,33-35,----,北区埋蔵文化財調査報告第26集　中里貝塚,北区教育委員会社会教育課
229,7457,13：東京都,中里遺跡,北区上中里田端駅構内,C地区174ライン　地層C(第1泥炭層),泥炭,T,j,縄文時代中期,----,B,Gak-12116,β線法,3540,160,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
230,7456,13：東京都,中里遺跡,北区上中里田端駅構内,B地区165ライン　地層C(第2泥炭層),泥炭,T,j,縄文時代中?晩期,----,B,Gak-12115,β線法,3220,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
231,7455,13：東京都,中里遺跡,北区上中里田端駅構内,B地区165ライン　地層C(第1泥炭層),泥炭,T,j,縄文時代中期,----,B,Gak-12114,β線法,4240,90,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
232,7433,13：東京都,中里遺跡,北区上中里田端駅構内,G地区　M?N180 地層B3(上部),材,T,d,縄文時代中期,----,B,Gak-11787,β線法,3420,300,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
233,7435,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　M?N190 地層C(第1泥炭層),材,T,d,縄文時代中期,----,B,Gak-11789,β線法,3090,130,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
234,7438,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L185 地層C(第2第3泥炭間層),材,T,d,縄文時代後期?晩期,----,B,Gak-11792,β線法,3520,90,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
235,7437,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L201 地層C(第1泥炭層),材,T,d,縄文時代中期,----,B,Gak-11791,β線法,2520,110,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
236,7436,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L201 地層C(第1泥炭層),材,T,d,縄文時代中期,----,B,Gak-11790,β線法,3740,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
237,7434,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L173 地層C(第1泥炭層),材,T,d,縄文時代中期,----,B,Gak-11788,β線法,3560,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
238,7432,13：東京都,中里遺跡,北区上中里田端駅構内,G地区　M?N180 地層B3(上部),材,T,d,縄文時代中期,----,B,Gak-11786,β線法,3130,130,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
239,7428,13：東京都,中里遺跡,北区上中里田端駅構内,E地区　R125 地層B1(基底部),材,T,d,縄文時代前期,----,B,Gak-11782,β線法,5080,140,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
240,7439,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L201 地層C(第2泥炭層),材,T,d,縄文時代中?晩期,----,B,Gak-11793,β線法,2710,100,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
241,7443,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L210 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11797,β線法,2610,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
242,7447,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　K192 地層C(第2･第3泥炭間層),材,T,d,縄文時代後期?晩期,----,B,Gak-11801,β線法,2170,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
243,7454,13：東京都,中里遺跡,北区上中里田端駅構内,A地区130ライン　地層C(第1･第2泥炭層),泥炭,T,j,縄文時代中?晩期,----,B,Gak-12113,β線法,1910,90,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
244,7450,13：東京都,中里遺跡,北区上中里田端駅構内,F地区　O?P165 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11804,β線法,2480,90,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
245,7449,13：東京都,中里遺跡,北区上中里田端駅構内,G地区　N180 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11803,β線法,940,100,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
246,7448,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L207 地層C(第2･第3泥炭間層),材,T,d,縄文時代後期?晩期,----,B,Gak-11802,β線法,3780,110,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
247,7446,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L172 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11800,β線法,1900,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
248,7445,13：東京都,中里遺跡,北区上中里田端駅構内,C地区　L172 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11799,β線法,3280,100,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
249,7444,13：東京都,中里遺跡,北区上中里田端駅構内,G地区　M?N180 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11798,β線法,3290,100,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
250,7442,13：東京都,中里遺跡,北区上中里田端駅構内,H地区　M201 地層C(第3泥炭層),材,T,d,縄文時代後期?晩期,----,B,Gak-11796,β線法,1710,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
251,7441,13：東京都,中里遺跡,北区上中里田端駅構内,H地区　M201 地層C(第2泥炭層),材,T,d,縄文時代中?晩期,----,B,Gak-11795,β線法,3150,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
252,7440,13：東京都,中里遺跡,北区上中里田端駅構内,G地区　M?N180 地層C(第2泥炭層),材,T,d,縄文時代中?晩期,----,B,Gak-11794,β線法,4080,110,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
253,7458,13：東京都,中里遺跡,北区上中里田端駅構内,C地区174ライン　地層C(第2泥炭層),泥炭,T,j,縄文時代中?晩期,----,B,Gak-12117,β線法,2940,120,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
254,7462,13：東京都,中里遺跡,北区上中里田端駅構内,C地区180ライン　地層C(第1泥炭層),泥炭,T,j,縄文時代中期,----,B,Gak-12122,β線法,4450,110,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
255,7466,13：東京都,中里遺跡,北区上中里田端駅構内,I地区　N230?235　地層C(第1･第2泥炭層),材,T,d,縄文時代中?晩期,----,B,Gak-12226,β線法,4480,230,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
256,7468,13：東京都,中里遺跡,北区上中里田端駅構内,M地区　地層B1(基底部),材,T,d,縄文時代前期,----,B,Gak-12228,β線法,6950,220,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
257,7471,13：東京都,中里遺跡,北区上中里田端駅構内,田端駅東方　地層C(第1?3泥炭層上部),材,T,d,縄文時代中?晩期,----,B,Gak-12231,β線法,2370,150,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
258,7476,13：東京都,中里遺跡,北区東田端,下部砂層最下部,材(クリ),T,d,縄文時代中期,----,B,Gak-16471,β線法,4900,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,中里遺跡自然科学分析報告,57-89,----,北区埋蔵文化財調査報告第11集　中里遺跡　東日本旅客鉄道株式会社東京地域本社ビル地点,北区教育委員会社会教育課
259,7475,13：東京都,中里遺跡,北区東田端,下部砂層最下部,材(ニレ属),T,d,縄文時代中期,----,B,Gak-16470,β線法,5350,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,中里遺跡自然科学分析報告,57-89,----,北区埋蔵文化財調査報告第11集　中里遺跡　東日本旅客鉄道株式会社東京地域本社ビル地点,北区教育委員会社会教育課
260,7472,13：東京都,中里遺跡,北区上中里,6層上部,材,T,d,縄文時代,----,B,Gak-16200,β線法,3480,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,自然科学分析,33-34,----,北区埋蔵文化財調査報告第9集　中里遺跡,北区教育委員会社会教育課
261,7470,13：東京都,中里遺跡,北区上中里田端駅構内,田端駅東方　地層C(第1?3泥炭層上部),材,T,d,縄文時代中?晩期,----,B,Gak-12230,β線法,3670,130,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
262,7467,13：東京都,中里遺跡,北区上中里田端駅構内,I地区　N230?235　地層C(第1･第2泥炭層),材,T,d,縄文時代中?晩期,----,B,Gak-12227,β線法,5380,170,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
263,7465,13：東京都,中里遺跡,北区上中里田端駅構内,C地区200ライン　地層C(第1泥炭層),泥炭,T,j,縄文時代中期,----,B,Gak-12125,β線法,3950,150,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
264,7464,13：東京都,中里遺跡,北区上中里田端駅構内,C地区200ライン　地層C(第3泥炭層),泥炭,T,j,縄文時代後期?晩期,----,B,Gak-12124,β線法,3040,130,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
265,7463,13：東京都,中里遺跡,北区上中里田端駅構内,C地区185ライン　地層B3相当層,泥炭,T,j,縄文時代中期,----,B,Gak-12123,β線法,4440,110,----,----,----,----,----,堀口萬吉･清水康守･小林健助･駒井潔,学習院大学理学部木越研究室,1987,中里遺跡におけるC-14年代,255-261,----,中里遺跡1ー遺跡と古環境　1ー,東北新幹線中里遺跡調査会
